Reward
-100.54889272762844
-108.70722073861535
-104.81261484936822
-109.20926291613033
-102.50776027725756
-101.37419542438677
-99.87808001426785
-98.62454983323525
-91.51061495562794
-94.5073717842431
-77.30788628034418
-92.49033937713011
-103.6104070054893
-84.73783265758505
-91.2654508708501
-78.6152964015013
-85.3370434619682
-86.10508311463745
-74.04449425027359
-71.67882317690402
-77.55811146303084
-70.17400696312849
-63.30848906246529
-64.25309032741899
-59.51624123034431
-61.21921731589908
-68.3230499330156
-61.047846118236464
-44.96574467749118
-40.982223175663115
-56.2047192764447
-62.72921902855817
-77.08775183173037
-52.65932866781382
-50.61625426885928
-50.78042766087503
-56.62274231656144
-45.09418300583418
-19.966557476515128
-42.39797685999574
-37.818485445020265
-34.97752901213333
-44.71702323131037
-23.523176514841563
-22.60542050084856
-44.01438170329449
-46.82294713324728
-33.09306916198757
-49.857134601254906
-45.89102611385449
-13.08691757898368
-24.947695688595015
-37.97656970435662
-45.63149889546876
-50.71603299800737
-66.19591406253382
-101.92655452207804
-124.08336705154753
-93.70450659768346
-124.45074306016241
-120.76399905320864
-105.85421015941753
-122.94404387263553
-75.08916993674444
-89.48896880066624
-76.70817971487205
-66.32001802124496
-64.63576387740834
-77.05059984350163
-76.9461047287707
-35.079580950594526
-31.607856408271406
-11.499553289358031
-19.263943308073745
-3.0550799135289584
-24.3903891408252
-14.70511151113342
-8.984493676259985
-13.326662374139776
13.56030684012257
21.88193750690991
27.75313696465383
31.29975457963402
40.884636594649926
45.94872664815321
9.600343184352953
-102.91415455945072
-101.93344643084842
68.28487806533002
-101.24797589107528
-101.05470410133886
-99.13282688699489
-100.79779687642207
-99.29775540310119
-100.66012176540295
-100.65975663086536
-100.65086067607552
-101.57543715916947
-100.75401437142342
-100.65348782181032
-100.84163403848981
-100.96651769666808
-98.28284380786965
-97.89441093140195
-97.91434893066747
-98.05979952847338
-97.83200112380622
-98.29435318521249
36.25487173993
15.39709635620533
33.137491142709294
14.006406129691525
18.388225158120665
-2.6282800203437624
6.280844067781457
14.520720950388592
-112.66286587451374
-112.31791010437844
18.814585532729254
-113.26744268419729
-113.9980213542644
10.81400649852594
11.83940612749847
-23.024289254755274
-109.88260523029578
-31.471296885245597
-36.62366898067713
-35.236515365380775
-14.356049458061415
-110.46077996328957
-49.41013618114747
7.928642855716136
-9.15902485930793
-31.743057229923753
-17.43457203524724
-25.90104762403012
-65.58173496639526
-8.389471752520796
33.09319960924248
3.5108858642450254
14.749945961073871
19.935782763040645
-107.97882999826558
-6.4034714959874615
19.2201651079032
10.266461842205029
-8.830701244753476
-120.48353787866719
31.652443181580143
35.22117362581344
50.155204830778814
34.93230016632647
19.537947398768456
45.199170269077435
35.189291993233354
-21.558482343983815
54.47693979306441
64.18855288381856
39.38464427462947
25.081773310677594
80.11864141205547
-66.91220261831364
-81.79060313434918
86.88207627524102
71.12766430153899
91.71360173461471
-51.58661681473949
-52.51109516117485
74.96748021988616
83.05338550312213
-122.9835993641652
64.78100524504154
72.84773012083637
71.37871823364127
-116.50273570222629
52.6350705946817
83.81793768991311
60.85699573476192
94.94911217659832
122.94332388344132
79.31889523608888
105.67959432062342
120.54981862101445
119.53353432634282
117.71530728408707
85.9558521905046
139.62801130376246
137.1834325631871
-100.82879163096672
-101.7949285903352
133.02427622777046
167.39018748167814
105.571354894246
126.2823250728248
149.72072830856322
-101.50430018707985
146.50034685810004
96.84235535884707
-60.74478490959492
-82.02897115104216
125.12326252416894
146.5774439416741
97.60163874046984
-76.6127028540765
116.38732809069937
9.684738509544417
122.88383324276849
101.76593105617638
113.58513913985955
102.85374683185687
167.49803570781177
-115.3080040302387
166.98676182781614
173.16180697909743
184.84791476079243
-45.624465525016824
2.7574359057397686
123.21382119421246
130.36851669904127
120.38955170547278
148.51212035083958
-38.407898749232544
-112.11919201595671
115.28741933098159
138.3111932776831
156.92568363639393
-19.342923709728908
6.661951140084469
139.9278169736079
160.3901006063678
-86.9782265420689
-91.63897866667732
-79.46276101539567
172.22637421416582
-21.74143361528391
-79.83836275156546
-112.92885824355518
101.9361855940667
114.97152385647568
-25.46956067751499
-108.75227008823902
-68.93389675950141
-41.87087728663733
139.38096341832113
72.55775737013057
121.54264817463016
70.2616560865176
95.77055317536038
100.71059139749681
64.35407615803005
78.7684849582154
117.53220512189597
96.20756862988092
98.68520632828086
84.04772189701707
125.90562820268161
75.8436946711302
127.7026270249749
66.30764382178762
107.34241700527217
65.83474484663901
83.56018402465416
143.63316366438428
119.9628820199445
112.31507330828387
74.98637522819524
-60.862803699134425
120.09773526111104
72.61183043086075
94.0456714591836
143.55278688906088
46.87181412480765
125.8039388493843
143.37943970045268
166.58875675865613
-16.336030507840405
156.2321374783297
135.83588232917688
83.12240221845852
110.6807491078203
45.74823557624978
119.46355589184759
161.40078011390085
157.38642382151497
-87.35606312262252
-20.781224362070304
111.29086404771842
-14.805039283160426
-113.30381113653333
-47.59527427027023
168.4360452853188
164.69109101816488
122.46498503653632
150.03650792671743
164.4759559016284
130.95039023239403
63.401311432016634
150.00352388549337
130.45963663542085
134.05167434379874
135.4620440784014
154.87805602874047
138.0385138099005
134.30110735619033
106.61325059407741
124.52856856270525
140.0098039888874
137.3638131591092
145.39861754922748
157.32315386310688
110.30379714089047
134.53767301007446
187.9071109910208
183.48079541684265
164.59075709703373
131.94957087622873
141.8512580326699
189.19408995099772
154.59555057011832
-63.18414958226813
-35.11599862244782
-69.95445055172885
147.9744667593009
155.66949767974592
162.64745915798366
145.319729969779
86.40611556766024
140.13353522892626
-103.9132613018802
141.20761660130594
119.0404462299556
-56.28459800743599
-109.01140082490394
92.85102545968923
54.767754125977376
-82.95643395573495
-99.01628971029606
-109.02811393580387
-84.4465306551711
-42.78416318292503
-86.48187533534987
-99.55017470904018
-114.52528411911055
-66.28652136494809
-63.41254671561747
-66.79295546403267
-103.2825980025515
96.16171569163504
168.75732787616786
131.78455989116915
99.76005180448477
60.16087382125865
73.62458397305052
46.60748992236728
84.95156733959543
33.30391850400514
56.96117175296684
-118.27260989205031
86.2021382436364
108.69257282933914
144.0038941480784
121.704386383429
126.95856868198922
96.85148907985626
110.12193201215455
100.66114067702195
105.82399748462858
121.46783056064926
158.63862269795803
85.1672902892118
141.1610529249388
112.75676503061744
119.1745343324272
118.97057585033338
84.70128199339027
90.84455446977469
136.90059349333703
129.34336309893837
136.75457868040394
108.56928021470186
136.47034516766067
-70.57785127798826
-111.71597694837935
165.80987121395745
99.00731533076414
100.17256565024601
108.52961915269181
134.96290214081628
161.4520675809125
122.29811376632023
127.26925458933763
139.73424081494824
115.3507976862171
81.32958443880227
-8.31937629981148
117.47672247094538
85.37916821772464
101.05996676934826
133.51460705489916
98.5515993570462
169.1873565422392
136.46988570660184
183.99402345594277
181.6613478491254
199.10359263686203
50.267632943931716
210.98571763894873
-17.595212970463734
1.0248034289220556
4.475951696253006
-72.96867228437708
177.60664642682582
136.21052571888117
157.0447098740704
165.126343470614
-109.41039604019473
219.19953766010914
189.80634171550514
31.650091630615066
-17.12749165688244
150.81765455202225
-115.72637086873263
172.4165861259737
-91.34540406695963
179.53195211650086
-54.50664674892823
10.219217515097043
178.05054097324248
177.32633923619682
244.85070993301719
189.9878742227774
172.13403724067754
209.23570968027707
165.26090285640004
160.65210483499123
175.7701271302508
158.6060528747736
130.18546523991503
76.68343819415087
124.83098707641183
39.839515325669424
224.06155069679474
-57.888076403611315
-38.41423498115767
-79.46974342906113
-25.074574439241687
109.76195250325405
197.89399860774563
-37.00246822089558
178.18116477353053
194.2416425698823
184.03218195110006
165.32536050767615
189.63592235285233
-28.910083067711824
203.19382869605343
-120.13184726315586
214.11230479325616
218.01188008720473
224.98620860248923
173.4809945012109
-90.64334298042304
161.1735840269793
181.8406166941767
192.33534061737413
199.44428289895743
19.47047764441109
218.4797502343568
175.6792581470346
-63.94545922006635
219.36442734965777
178.50724838082718
169.64699157931236
-113.37727390930802
176.15253410374135
155.4442042319791
178.21325514498565
164.9887189038483
193.5291585873203
117.7491298372377
171.92900170021335
-108.99473599193097
177.27955320048372
170.62129401437036
181.49934420399487
185.8192549591867
206.03068991716378
219.4163112131715
175.51784821079303
177.5303582950401
-110.19778487307815
190.2572414994959
208.90134788034018
235.79290127907893
205.34753163256855
-107.49794438182886
170.63621263734635
162.19430397557966
178.86953398180023
189.76381779906097
-111.89420093438626
161.6471042712058
184.9978520144521
-106.21031436538014
207.54321133824155
173.92535810641877
175.32833813115838
189.28534064860918
146.65972716154968
50.98648650936411
206.82786417489893
-100.06287364430179
234.87569470358662
241.96697026333004
172.8199150008597
209.0759088680363
190.05798016228982
183.65141099907683
209.29397147541184
223.20946796008874
146.8900909321706
113.43129803228386
171.9789370428818
-91.14965873872923
245.86407740106043
48.081826576288194
161.30971761088898
216.03516146290247
192.64330319443914
-46.081953202400925
-0.23836090874851834
-105.74264132470576
240.8963973656023
233.42970065385103
219.1225864254361
198.95574283329688
192.83646906987153
228.1131510877247
166.9198431058803
189.8125141725242
40.79359038881819
195.33676021206907
211.0400862015045
195.23744694890698
230.67294595702285
218.4741941782319
-4.052241281380532
178.66600641848302
140.43441964263386
108.75266991362005
234.95607664330873
223.99788379880184
197.47331459308407
256.3331378570208
211.63564302219876
249.39144030194092
245.56377379518284
243.23572497597326
256.28300933060336
