Reward
-111.50754650020934
-91.00100170681795
-114.6897341270952
-98.27426242219049
-101.4131581698856
-97.13889365215788
-79.91614251418012
-107.96683149877005
-112.9482858595889
-123.54419354417983
-116.31831601083279
-99.16058307514655
-110.92447591642092
-92.32687075904535
-110.30820881471026
-115.25933759781012
-113.5567604589461
-113.10325854772057
-112.31996998248671
-108.51463873995729
-105.54949189024182
-94.10354767746367
-116.41671805934062
-106.69204644034046
-120.72068492606543
-103.39298233090825
-114.51533079115711
-105.50710420334215
-119.99067264934395
-92.44089649332624
-99.4901481554194
-111.7002612046012
-115.5200201269902
-127.44719413946359
-107.6184081102104
-97.44189622983869
-145.4458111866972
-108.7082983680503
-131.74864458214046
-126.46136237123235
-74.45395456329635
-118.91623646763179
-103.69808334386212
-117.96209325121107
-118.72274849253806
-115.69734295355889
-97.61422494445318
-220.6254635857033
-116.50093874102744
-116.50025640849944
-112.42185626344681
-124.72450597264321
-97.42124758722528
-103.40420006960109
-102.07396602310463
-96.22443286528322
-98.93891059858936
-78.21721053611023
-107.34473564177863
-85.63158401989597
-107.66825266168341
-103.32319315361815
-102.87493191779579
-106.97245227858697
-100.47715020047687
-105.1845589011591
-99.32838243629958
-112.39369372975689
-102.40379549547484
-102.72016137021247
-101.69117653758613
-98.65160535596448
-104.74024537297537
-107.16116774391433
-99.11254270911105
-98.22798687362001
-109.77131954598315
-102.78831474514193
-98.08489469068336
-102.97911148378998
-102.28504741869979
-106.23767936999462
-100.39240441437425
-100.4979578540273
-111.74386686816887
-104.88260325620597
-108.74301001895057
-111.52579824032846
-99.67361971511555
-110.55932188845685
-121.3609682963976
-108.54600452443236
-112.60706792476202
-105.0059657398759
-119.37835469092975
-106.90740277565743
-108.43209122268036
-107.81837971515122
-109.32045638035063
-106.83591545918348
-102.44174902529642
-115.10186272518882
-103.94220300170096
-103.58115502678963
-109.63579684094837
-110.91311364725283
-99.49722418654176
-104.0631278117278
-102.96214765883225
-94.57523359276144
-100.6352191376023
-118.60387729931685
-110.43742691998966
-104.69581832811622
-126.63399518281321
-104.15380699375731
-106.60918345912148
-105.18964086137824
-104.5372263034617
-114.92387303193685
-135.61226402361623
-105.273883662535
-111.10520796650971
-108.67721595799587
-108.52129755585405
-120.34240496962305
-107.36733325818416
-111.18743710180918
-105.89886934893093
-108.90314337466596
-99.49803973227341
-105.00478045409857
-109.88554087366461
-108.08026459467163
-106.29405245556819
-98.69604310664336
-114.4885349077776
-103.0169067614759
-108.01525491729751
-114.43490271990758
-108.31603205962888
